task_id,path,W,H,Wb,Hb,rotated,area,bucket_area,overhead,fill_deficit,Wb4,Hb4,bucket_area4,overhead4,Wb8,Hb8,bucket_area8,overhead8,Wb4sq,Hb4sq,bucket_area4sq,overhead4sq,inputs_unique_sizes,outputs_unique_sizes,inputs_uniform,outputs_uniform
05a7bcf2,dataset/raw-data/ARC-ALL/data/training/05a7bcf2.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,1,1,1,1
05f2a901,dataset/raw-data/ARC-ALL/data/training/05f2a901.json,10,14,10,15,0,140,150,1.071429,0.844444,12,16,192,1.371429,16,16,256,1.828571,16,16,256,1.828571,3,3,0,0
0607ce86,dataset/raw-data/ARC-ALL/data/training/0607ce86.json,22,24,24,24,0,528,576,1.090909,0.413333,24,24,576,1.090909,24,24,576,1.090909,24,24,576,1.090909,4,4,0,0
0692e18c,dataset/raw-data/ARC-ALL/data/training/0692e18c.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
06df4c85,dataset/raw-data/ARC-ALL/data/training/06df4c85.json,26,26,30,30,0,676,900,1.331361,0.248889,28,28,784,1.159763,32,32,1024,1.514793,28,28,784,1.159763,3,3,0,0
070dd51e,dataset/raw-data/ARC-ALL/data/training/070dd51e.json,20,30,20,30,0,600,600,1.000000,0.333333,20,32,640,1.066667,32,32,1024,1.706667,32,32,1024,1.706667,3,3,0,0
08ed6ac7,dataset/raw-data/ARC-ALL/data/training/08ed6ac7.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
09629e4f,dataset/raw-data/ARC-ALL/data/training/09629e4f.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,1,1,1,1
0962bcdd,dataset/raw-data/ARC-ALL/data/training/0962bcdd.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,1,1,1,1
09c534e7,dataset/raw-data/ARC-ALL/data/training/09c534e7.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,3,3,0,0
0a1d4ef5,dataset/raw-data/ARC-ALL/data/training/0a1d4ef5.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,1,3,1,0
0a2355a6,dataset/raw-data/ARC-ALL/data/training/0a2355a6.json,17,15,20,15,0,255,300,1.176471,0.716667,20,16,320,1.254902,24,24,576,2.258824,20,20,400,1.568627,5,5,0,0
0a938d79,dataset/raw-data/ARC-ALL/data/training/0a938d79.json,27,24,30,24,0,648,720,1.111111,0.280000,28,24,672,1.037037,32,32,1024,1.580247,28,28,784,1.209877,5,5,0,0
0b148d64,dataset/raw-data/ARC-ALL/data/training/0b148d64.json,21,21,24,24,0,441,576,1.306122,0.510000,24,24,576,1.306122,24,24,576,1.306122,24,24,576,1.306122,4,4,0,0
0b17323b,dataset/raw-data/ARC-ALL/data/training/0b17323b.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
0bb8deee,dataset/raw-data/ARC-ALL/data/training/0bb8deee.json,13,16,15,20,0,208,300,1.442308,0.768889,16,16,256,1.230769,16,16,256,1.230769,16,16,256,1.230769,4,1,0,1
0becf7df,dataset/raw-data/ARC-ALL/data/training/0becf7df.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
0c786b71,dataset/raw-data/ARC-ALL/data/training/0c786b71.json,8,6,8,6,0,48,48,1.000000,0.946667,8,8,64,1.333333,8,8,64,1.333333,8,8,64,1.333333,1,1,1,1
0c9aba6e,dataset/raw-data/ARC-ALL/data/training/0c9aba6e.json,4,13,4,15,0,52,60,1.153846,0.942222,4,16,64,1.230769,16,16,256,4.923077,16,16,256,4.923077,1,1,1,1
0ca9ddb6,dataset/raw-data/ARC-ALL/data/training/0ca9ddb6.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
0d3d703e,dataset/raw-data/ARC-ALL/data/training/0d3d703e.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
0d87d2a6,dataset/raw-data/ARC-ALL/data/training/0d87d2a6.json,25,23,30,24,0,575,720,1.252174,0.361111,28,24,672,1.168696,32,32,1024,1.780870,28,28,784,1.363478,4,4,0,0
0dfd9992,dataset/raw-data/ARC-ALL/data/training/0dfd9992.json,21,21,24,24,0,441,576,1.306122,0.510000,24,24,576,1.306122,24,24,576,1.306122,24,24,576,1.306122,1,1,1,1
0e206a2e,dataset/raw-data/ARC-ALL/data/training/0e206a2e.json,19,24,20,24,0,456,480,1.052632,0.493333,20,24,480,1.052632,24,24,576,1.263158,24,24,576,1.263158,4,4,0,0
0e671a1a,dataset/raw-data/ARC-ALL/data/training/0e671a1a.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,1,1,1,1
0f63c0b9,dataset/raw-data/ARC-ALL/data/training/0f63c0b9.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
103eff5b,dataset/raw-data/ARC-ALL/data/training/103eff5b.json,26,24,30,24,0,624,720,1.153846,0.306667,28,24,672,1.076923,32,32,1024,1.641026,28,28,784,1.256410,3,3,0,0
10fcaaa3,dataset/raw-data/ARC-ALL/data/training/10fcaaa3.json,10,12,10,12,0,120,120,1.000000,0.866667,12,12,144,1.200000,16,16,256,2.133333,12,12,144,1.200000,5,5,0,0
11852cab,dataset/raw-data/ARC-ALL/data/training/11852cab.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
1190bc91,dataset/raw-data/ARC-ALL/data/training/1190bc91.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,3,3,0,0
1190e5a7,dataset/raw-data/ARC-ALL/data/training/1190e5a7.json,27,27,30,30,0,729,900,1.234568,0.190000,28,28,784,1.075446,32,32,1024,1.404664,28,28,784,1.075446,4,4,0,0
11dc524f,dataset/raw-data/ARC-ALL/data/training/11dc524f.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,1,1,1,1
11e1fe23,dataset/raw-data/ARC-ALL/data/training/11e1fe23.json,14,12,15,12,0,168,180,1.071429,0.813333,16,12,192,1.142857,16,16,256,1.523810,16,16,256,1.523810,3,3,0,0
12422b43,dataset/raw-data/ARC-ALL/data/training/12422b43.json,7,13,8,15,0,91,120,1.318681,0.898889,8,16,128,1.406593,16,16,256,2.813187,16,16,256,2.813187,6,6,0,0
12997ef3,dataset/raw-data/ARC-ALL/data/training/12997ef3.json,14,12,15,12,0,168,180,1.071429,0.813333,16,12,192,1.142857,16,16,256,1.523810,16,16,256,1.523810,5,6,0,0
12eac192,dataset/raw-data/ARC-ALL/data/training/12eac192.json,8,9,8,10,0,72,80,1.111111,0.920000,8,12,96,1.333333,16,16,256,3.555556,12,12,144,2.000000,5,5,0,0
13713586,dataset/raw-data/ARC-ALL/data/training/13713586.json,18,19,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211,20,20,400,1.169591,4,4,0,0
137eaa0f,dataset/raw-data/ARC-ALL/data/training/137eaa0f.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,1,1,1,1
137f0df0,dataset/raw-data/ARC-ALL/data/training/137f0df0.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
13f06aa5,dataset/raw-data/ARC-ALL/data/training/13f06aa5.json,17,15,20,15,0,255,300,1.176471,0.716667,20,16,320,1.254902,24,24,576,2.258824,20,20,400,1.568627,4,4,0,0
140c817e,dataset/raw-data/ARC-ALL/data/training/140c817e.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,4,4,0,0
14754a24,dataset/raw-data/ARC-ALL/data/training/14754a24.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568,20,20,400,1.108033,4,4,0,0
1478ab18,dataset/raw-data/ARC-ALL/data/training/1478ab18.json,8,8,8,8,0,64,64,1.000000,0.928889,8,8,64,1.000000,8,8,64,1.000000,8,8,64,1.000000,1,1,1,1
14b8e18c,dataset/raw-data/ARC-ALL/data/training/14b8e18c.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
150deff5,dataset/raw-data/ARC-ALL/data/training/150deff5.json,11,9,12,10,0,99,120,1.212121,0.890000,12,12,144,1.454545,16,16,256,2.585859,12,12,144,1.454545,4,4,0,0
15113be4,dataset/raw-data/ARC-ALL/data/training/15113be4.json,23,23,24,24,0,529,576,1.088847,0.412222,24,24,576,1.088847,24,24,576,1.088847,24,24,576,1.088847,1,1,1,1
15660dd6,dataset/raw-data/ARC-ALL/data/training/15660dd6.json,29,25,30,30,0,725,900,1.241379,0.194444,32,28,896,1.235862,32,32,1024,1.412414,32,32,1024,1.412414,3,3,0,0
15663ba9,dataset/raw-data/ARC-ALL/data/training/15663ba9.json,16,15,20,15,0,240,300,1.250000,0.733333,16,16,256,1.066667,16,16,256,1.066667,16,16,256,1.066667,4,4,0,0
15696249,dataset/raw-data/ARC-ALL/data/training/15696249.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
17829a00,dataset/raw-data/ARC-ALL/data/training/17829a00.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
178fcbfb,dataset/raw-data/ARC-ALL/data/training/178fcbfb.json,11,12,12,12,0,132,144,1.090909,0.853333,12,12,144,1.090909,16,16,256,1.939394,12,12,144,1.090909,4,4,0,0
17b80ad2,dataset/raw-data/ARC-ALL/data/training/17b80ad2.json,17,17,20,20,0,289,400,1.384083,0.678889,20,20,400,1.384083,24,24,576,1.993080,20,20,400,1.384083,4,4,0,0
17b866bd,dataset/raw-data/ARC-ALL/data/training/17b866bd.json,21,21,24,24,0,441,576,1.306122,0.510000,24,24,576,1.306122,24,24,576,1.306122,24,24,576,1.306122,3,3,0,0
17cae0c1,dataset/raw-data/ARC-ALL/data/training/17cae0c1.json,9,3,10,4,0,27,40,1.481481,0.970000,12,4,48,1.777778,16,16,256,9.481481,12,12,144,5.333333,1,1,1,1
18286ef8,dataset/raw-data/ARC-ALL/data/training/18286ef8.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568,20,20,400,1.108033,4,4,0,0
182e5d0f,dataset/raw-data/ARC-ALL/data/training/182e5d0f.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,4,4,0,0
18419cfa,dataset/raw-data/ARC-ALL/data/training/18419cfa.json,26,28,30,30,0,728,900,1.236264,0.191111,28,28,784,1.076923,32,32,1024,1.406593,28,28,784,1.076923,4,4,0,0
18447a8d,dataset/raw-data/ARC-ALL/data/training/18447a8d.json,11,17,12,20,0,187,240,1.283422,0.792222,12,20,240,1.283422,24,24,576,3.080214,20,20,400,2.139037,3,3,0,0
184a9768,dataset/raw-data/ARC-ALL/data/training/184a9768.json,26,25,30,30,0,650,900,1.384615,0.277778,28,28,784,1.206154,32,32,1024,1.575385,28,28,784,1.206154,4,4,0,0
195ba7dc,dataset/raw-data/ARC-ALL/data/training/195ba7dc.json,13,5,15,6,0,65,90,1.384615,0.927778,16,8,128,1.969231,16,16,256,3.938462,16,16,256,3.938462,1,1,1,1
1990f7a8,dataset/raw-data/ARC-ALL/data/training/1990f7a8.json,23,23,24,24,0,529,576,1.088847,0.412222,24,24,576,1.088847,24,24,576,1.088847,24,24,576,1.088847,4,1,0,1
19bb5feb,dataset/raw-data/ARC-ALL/data/training/19bb5feb.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,1,0,1
1a07d186,dataset/raw-data/ARC-ALL/data/training/1a07d186.json,26,19,30,20,0,494,600,1.214575,0.451111,28,20,560,1.133603,32,32,1024,2.072874,28,28,784,1.587045,4,4,0,0
1a244afd,dataset/raw-data/ARC-ALL/data/training/1a244afd.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,3,3,0,0
1a2e2828,dataset/raw-data/ARC-ALL/data/training/1a2e2828.json,13,11,15,12,0,143,180,1.258741,0.841111,16,12,192,1.342657,16,16,256,1.790210,16,16,256,1.790210,6,1,0,1
1a6449f1,dataset/raw-data/ARC-ALL/data/training/1a6449f1.json,25,27,30,30,0,675,900,1.333333,0.250000,28,28,784,1.161481,32,32,1024,1.517037,28,28,784,1.161481,4,4,0,0
1acc24af,dataset/raw-data/ARC-ALL/data/training/1acc24af.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,1,1,1,1
1b2d62fb,dataset/raw-data/ARC-ALL/data/training/1b2d62fb.json,7,5,8,6,0,35,48,1.371429,0.961111,8,8,64,1.828571,8,8,64,1.828571,8,8,64,1.828571,1,1,1,1
1b59e163,dataset/raw-data/ARC-ALL/data/training/1b59e163.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778,20,20,400,1.234568,1,1,1,1
1b60fb0c,dataset/raw-data/ARC-ALL/data/training/1b60fb0c.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
1b8318e3,dataset/raw-data/ARC-ALL/data/training/1b8318e3.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,2,2,0,0
1be83260,dataset/raw-data/ARC-ALL/data/training/1be83260.json,27,27,30,30,0,729,900,1.234568,0.190000,28,28,784,1.075446,32,32,1024,1.404664,28,28,784,1.075446,4,4,0,0
1bfc4729,dataset/raw-data/ARC-ALL/data/training/1bfc4729.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
1c02dbbe,dataset/raw-data/ARC-ALL/data/training/1c02dbbe.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
1c0d0a4b,dataset/raw-data/ARC-ALL/data/training/1c0d0a4b.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,4,4,0,0
1c56ad9f,dataset/raw-data/ARC-ALL/data/training/1c56ad9f.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,3,3,0,0
1c786137,dataset/raw-data/ARC-ALL/data/training/1c786137.json,21,23,24,24,0,483,576,1.192547,0.463333,24,24,576,1.192547,24,24,576,1.192547,24,24,576,1.192547,4,4,0,0
1caeab9d,dataset/raw-data/ARC-ALL/data/training/1caeab9d.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,2,2,0,0
1cf80156,dataset/raw-data/ARC-ALL/data/training/1cf80156.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,3,4,0,0
1d0a4b61,dataset/raw-data/ARC-ALL/data/training/1d0a4b61.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400,28,28,784,1.254400,1,1,1,1
1d398264,dataset/raw-data/ARC-ALL/data/training/1d398264.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000,20,20,400,1.000000,5,5,0,0
1d61978c,dataset/raw-data/ARC-ALL/data/training/1d61978c.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
1da012fc,dataset/raw-data/ARC-ALL/data/training/1da012fc.json,25,19,30,20,0,475,600,1.263158,0.472222,28,20,560,1.178947,32,32,1024,2.155789,28,28,784,1.650526,3,3,0,0
1e0a9b12,dataset/raw-data/ARC-ALL/data/training/1e0a9b12.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,3,3,0,0
1e32b0e9,dataset/raw-data/ARC-ALL/data/training/1e32b0e9.json,17,17,20,20,0,289,400,1.384083,0.678889,20,20,400,1.384083,24,24,576,1.993080,20,20,400,1.384083,1,1,1,1
1e5d6875,dataset/raw-data/ARC-ALL/data/training/1e5d6875.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,2,2,0,0
1e81d6f9,dataset/raw-data/ARC-ALL/data/training/1e81d6f9.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,1,1,1,1
1efba499,dataset/raw-data/ARC-ALL/data/training/1efba499.json,14,12,15,12,0,168,180,1.071429,0.813333,16,12,192,1.142857,16,16,256,1.523810,16,16,256,1.523810,2,2,0,0
1f0c79e5,dataset/raw-data/ARC-ALL/data/training/1f0c79e5.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
1f642eb9,dataset/raw-data/ARC-ALL/data/training/1f642eb9.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
1f85a75f,dataset/raw-data/ARC-ALL/data/training/1f85a75f.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,1,3,1,0
1f876c06,dataset/raw-data/ARC-ALL/data/training/1f876c06.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
1fad071e,dataset/raw-data/ARC-ALL/data/training/1fad071e.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
2013d3e2,dataset/raw-data/ARC-ALL/data/training/2013d3e2.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
2037f2c7,dataset/raw-data/ARC-ALL/data/training/2037f2c7.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400,28,28,784,1.254400,4,4,0,0
2072aba6,dataset/raw-data/ARC-ALL/data/training/2072aba6.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
20818e16,dataset/raw-data/ARC-ALL/data/training/20818e16.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,4,0,0
20981f0e,dataset/raw-data/ARC-ALL/data/training/20981f0e.json,19,17,20,20,0,323,400,1.238390,0.641111,20,20,400,1.238390,24,24,576,1.783282,20,20,400,1.238390,4,4,0,0
20fb2937,dataset/raw-data/ARC-ALL/data/training/20fb2937.json,11,20,12,20,0,220,240,1.090909,0.755556,12,20,240,1.090909,24,24,576,2.618182,20,20,400,1.818182,1,1,1,1
212895b5,dataset/raw-data/ARC-ALL/data/training/212895b5.json,23,21,24,24,0,483,576,1.192547,0.463333,24,24,576,1.192547,24,24,576,1.192547,24,24,576,1.192547,4,4,0,0
21f83797,dataset/raw-data/ARC-ALL/data/training/21f83797.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,1,1,1,1
2204b7a8,dataset/raw-data/ARC-ALL/data/training/2204b7a8.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
22168020,dataset/raw-data/ARC-ALL/data/training/22168020.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
22208ba4,dataset/raw-data/ARC-ALL/data/training/22208ba4.json,30,22,30,24,0,660,720,1.090909,0.266667,32,24,768,1.163636,32,32,1024,1.551515,32,32,1024,1.551515,5,5,0,0
22233c11,dataset/raw-data/ARC-ALL/data/training/22233c11.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
22425bda,dataset/raw-data/ARC-ALL/data/training/22425bda.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,5,0,0
22806e14,dataset/raw-data/ARC-ALL/data/training/22806e14.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,1,1,1
2281f1f4,dataset/raw-data/ARC-ALL/data/training/2281f1f4.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
228f6490,dataset/raw-data/ARC-ALL/data/training/228f6490.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
22a4bbc2,dataset/raw-data/ARC-ALL/data/training/22a4bbc2.json,5,22,6,24,0,110,144,1.309091,0.877778,8,24,192,1.745455,24,24,576,5.236364,24,24,576,5.236364,5,5,0,0
22eb0ac0,dataset/raw-data/ARC-ALL/data/training/22eb0ac0.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
230f2e48,dataset/raw-data/ARC-ALL/data/training/230f2e48.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,4,4,0,0
234bbc79,dataset/raw-data/ARC-ALL/data/training/234bbc79.json,11,3,12,4,0,33,48,1.454545,0.963333,12,4,48,1.454545,16,16,256,7.757576,12,12,144,4.363636,2,3,0,0
23581191,dataset/raw-data/ARC-ALL/data/training/23581191.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,1,1,1,1
239be575,dataset/raw-data/ARC-ALL/data/training/239be575.json,7,8,8,8,0,56,64,1.142857,0.937778,8,8,64,1.142857,8,8,64,1.142857,8,8,64,1.142857,5,1,0,1
23b5c85d,dataset/raw-data/ARC-ALL/data/training/23b5c85d.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000,20,20,400,1.000000,6,5,0,0
25094a63,dataset/raw-data/ARC-ALL/data/training/25094a63.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,1,1,1,1
252143c9,dataset/raw-data/ARC-ALL/data/training/252143c9.json,13,13,15,15,0,169,225,1.331361,0.812222,16,16,256,1.514793,16,16,256,1.514793,16,16,256,1.514793,3,3,0,0
253bf280,dataset/raw-data/ARC-ALL/data/training/253bf280.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026,16,16,256,1.641026,8,8,0,0
2546ccf6,dataset/raw-data/ARC-ALL/data/training/2546ccf6.json,23,26,24,30,0,598,720,1.204013,0.335556,24,28,672,1.123746,32,32,1024,1.712375,28,28,784,1.311037,3,3,0,0
256b0a75,dataset/raw-data/ARC-ALL/data/training/256b0a75.json,26,25,30,30,0,650,900,1.384615,0.277778,28,28,784,1.206154,32,32,1024,1.575385,28,28,784,1.206154,4,4,0,0
25c199f5,dataset/raw-data/ARC-ALL/data/training/25c199f5.json,17,5,20,6,0,85,120,1.411765,0.905556,20,8,160,1.882353,24,24,576,6.776471,20,20,400,4.705882,1,1,1,1
25d487eb,dataset/raw-data/ARC-ALL/data/training/25d487eb.json,15,16,15,20,0,240,300,1.250000,0.733333,16,16,256,1.066667,16,16,256,1.066667,16,16,256,1.066667,4,4,0,0
25d8a9c8,dataset/raw-data/ARC-ALL/data/training/25d8a9c8.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
25e02866,dataset/raw-data/ARC-ALL/data/training/25e02866.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778,20,20,400,1.234568,3,3,0,0
25ff71a9,dataset/raw-data/ARC-ALL/data/training/25ff71a9.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
2601afb7,dataset/raw-data/ARC-ALL/data/training/2601afb7.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,3,3,0,0
264363fd,dataset/raw-data/ARC-ALL/data/training/264363fd.json,30,30,30,30,0,900,900,1.000000,0.000000,32,32,1024,1.137778,32,32,1024,1.137778,32,32,1024,1.137778,1,1,1,1
2685904e,dataset/raw-data/ARC-ALL/data/training/2685904e.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
2697da3f,dataset/raw-data/ARC-ALL/data/training/2697da3f.json,17,17,20,20,0,289,400,1.384083,0.678889,20,20,400,1.384083,24,24,576,1.993080,20,20,400,1.384083,5,3,0,0
272f95fa,dataset/raw-data/ARC-ALL/data/training/272f95fa.json,19,18,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211,20,20,400,1.169591,3,3,0,0
2753e76c,dataset/raw-data/ARC-ALL/data/training/2753e76c.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,1,4,1,0
278e5215,dataset/raw-data/ARC-ALL/data/training/278e5215.json,18,18,20,20,0,324,400,1.234568,0.640000,20,20,400,1.234568,24,24,576,1.777778,20,20,400,1.234568,4,4,0,0
27a28665,dataset/raw-data/ARC-ALL/data/training/27a28665.json,3,3,4,4,0,9,16,1.777778,0.990000,4,4,16,1.777778,8,8,64,7.111111,4,4,16,1.777778,1,1,1,1
27a77e38,dataset/raw-data/ARC-ALL/data/training/27a77e38.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,4,4,0,0
